nb_drones: 5

# ── HUBS ──
start_hub: hub_21509749 51124 544073 [color=green max_drones=5]
connection: node_442689986-node_96078495 [max_link_capacity=2]
connection: node_442689986-node_520014362 [max_link_capacity=2]
connection: node_96086354-node_96086358 [max_link_capacity=2]
connection: node_96086354-node_96081296 [max_link_capacity=2]
connection: node_96086354-node_289742773 [max_link_capacity=2]
connection: node_3076536394-node_266689036 [max_link_capacity=2]
connection: node_3076536394-node_3076536393 [max_link_capacity=2]
connection: node_3076536394-node_96081296 [max_link_capacity=2]
connection: node_96084663-node_96086358 [max_link_capacity=2]
connection: node_96084663-node_289742774 [max_link_capacity=2]
connection: node_96084663-node_96084660 [max_link_capacity=2]
connection: node_289742774-node_96084666 [max_link_capacity=2]
connection: node_96084666-node_442694563 [max_link_capacity=2]
connection: node_96084666-node_96080670 [max_link_capacity=2]
connection: node_442694563-node_96084666 [max_link_capacity=2]
connection: node_442694563-node_436620163 [max_link_capacity=2]
connection: node_442694563-node_436620161 [max_link_capacity=2]
connection: node_96879408-node_989198373 [max_link_capacity=10]
connection: node_96879408-node_4042079186 [max_link_capacity=10]
connection: node_96879408-node_621565375 [max_link_capacity=10]
connection: node_989198373-node_989198380 [max_link_capacity=10]
connection: node_989198373-node_1535175074 [max_link_capacity=10]
connection: node_4042079186-node_21777659 [max_link_capacity=10]
connection: node_4042079186-node_96879408 [max_link_capacity=10]
connection: node_621565375-node_1524393194 [max_link_capacity=2]
connection: node_621565375-node_96879408 [max_link_capacity=10]
connection: node_621565375-node_1524667210 [max_link_capacity=10]
connection: node_96925289-node_96925291 [max_link_capacity=2]
connection: node_96925291-node_96925293 [max_link_capacity=2]
connection: node_96925291-node_96925289 [max_link_capacity=2]
connection: node_96925291-node_667993876 [max_link_capacity=2]
connection: node_96925293-node_96925291 [max_link_capacity=2]
connection: node_96925293-node_266875504 [max_link_capacity=2]
connection: node_96925293-node_96925296 [max_link_capacity=2]
connection: node_667993876-node_96925291 [max_link_capacity=2]
connection: node_266875504-node_96925293 [max_link_capacity=2]
connection: node_96925296-node_287379135 [max_link_capacity=2]
connection: node_96925296-node_96925293 [max_link_capacity=2]
connection: node_96925296-node_96925300 [max_link_capacity=2]
connection: node_96925296-node_96925289 [max_link_capacity=2]
connection: node_98081637-node_2903641950 [max_link_capacity=2]
connection: node_2903641950-node_428174350 [max_link_capacity=2]
connection: node_2903641950-node_535245632 [max_link_capacity=2]
connection: node_122223540-node_122223517 [max_link_capacity=2]
connection: node_287739389-node_122286963 [max_link_capacity=2]
connection: node_126308298-node_126308319 [max_link_capacity=2]
connection: node_126308298-node_973953874 [max_link_capacity=2]
connection: node_126308298-node_773264714 [max_link_capacity=2]
connection: node_126308319-node_126308298 [max_link_capacity=2]
connection: node_126308319-node_126308315 [max_link_capacity=2]
connection: node_126308319-node_126308328 [max_link_capacity=2]
connection: node_973953874-node_973953852 [max_link_capacity=2]
connection: node_973953874-node_335768109 [max_link_capacity=10]
connection: node_973953874-node_126308298 [max_link_capacity=2]
connection: node_126308315-node_126308319 [max_link_capacity=2]
connection: node_126308328-node_126308319 [max_link_capacity=2]
connection: node_126319790-node_1558545842 [max_link_capacity=2]
connection: node_126319790-node_973953846 [max_link_capacity=2]
connection: node_126319790-node_773264714 [max_link_capacity=2]
connection: node_1558545842-node_126319790 [max_link_capacity=2]
connection: node_1558545842-node_518063307 [max_link_capacity=2]
connection: node_973953846-node_973953841 [max_link_capacity=5]
connection: node_973953846-node_973953817 [max_link_capacity=10]
connection: node_126432022-node_21509874 [max_link_capacity=10]
connection: node_126432022-node_25103218 [max_link_capacity=10]
connection: node_316571443-node_130134555 [max_link_capacity=2]
connection: node_316571443-node_130134553 [max_link_capacity=2]
connection: node_316571443-node_343206190 [max_link_capacity=2]
connection: node_130426242-node_130426232 [max_link_capacity=2]
connection: node_130426242-node_735546299 [max_link_capacity=2]
connection: node_130426242-node_194450095 [max_link_capacity=2]
connection: node_130426242-node_130426255 [max_link_capacity=2]
connection: node_735546299-node_130426242 [max_link_capacity=2]
connection: node_194450095-node_21754744 [max_link_capacity=10]
connection: node_194450095-node_130426242 [max_link_capacity=2]
connection: node_535189101-node_130426255 [max_link_capacity=2]
connection: node_535189101-node_194450095 [max_link_capacity=10]
connection: node_395526645-node_21740300 [max_link_capacity=5]
connection: node_395526645-node_130443458 [max_link_capacity=5]
connection: node_140193098-node_8460527621 [max_link_capacity=2]
connection: node_140193098-node_160324466 [max_link_capacity=2]
connection: node_140193098-node_8528768924 [max_link_capacity=2]
connection: node_8460527621-node_140193098 [max_link_capacity=2]
connection: node_160324466-node_1559022281 [max_link_capacity=2]
connection: node_160324466-node_140193098 [max_link_capacity=2]
connection: node_160324466-node_1559022255 [max_link_capacity=2]
connection: node_8528768924-node_140193098 [max_link_capacity=2]
connection: node_140339610-node_264285546 [max_link_capacity=2]
connection: node_140339610-node_140339598 [max_link_capacity=2]
connection: node_140339610-node_140339631 [max_link_capacity=2]
connection: node_264349237-node_264284237 [max_link_capacity=2]
connection: node_264349237-node_140339598 [max_link_capacity=2]
connection: node_264349237-node_10882835281 [max_link_capacity=2]
connection: node_264285546-node_140339610 [max_link_capacity=2]
connection: node_264126551-node_140339631 [max_link_capacity=2]
connection: node_264126551-node_264284237 [max_link_capacity=2]
connection: node_264126551-node_264123908 [max_link_capacity=2]
connection: node_140344561-node_1120026811 [max_link_capacity=2]
connection: node_140344561-node_140344582 [max_link_capacity=2]
connection: node_140344561-node_140344549 [max_link_capacity=2]
connection: node_1120026811-node_140344561 [max_link_capacity=2]
connection: node_1120026811-node_1120026811 [max_link_capacity=2]
connection: node_1120026811-node_1120026811 [max_link_capacity=2]
connection: node_140344582-node_291446371 [max_link_capacity=2]
connection: node_140344582-node_1120026809 [max_link_capacity=2]
connection: node_140344582-node_140344561 [max_link_capacity=2]
connection: node_291446371-node_291446383 [max_link_capacity=2]
connection: node_291446371-node_291446376 [max_link_capacity=2]
connection: node_291446371-node_140344582 [max_link_capacity=2]
connection: node_1120026809-node_1120026794 [max_link_capacity=2]
connection: node_1120026809-node_140344602 [max_link_capacity=2]
connection: node_1120026809-node_140344582 [max_link_capacity=2]
connection: node_140344602-node_140344618 [max_link_capacity=2]
connection: node_140344602-node_291446383 [max_link_capacity=2]
connection: node_140344602-node_1120026809 [max_link_capacity=2]
connection: node_140344618-node_140344628 [max_link_capacity=2]
connection: node_140344618-node_265612258 [max_link_capacity=2]
connection: node_140344618-node_140344602 [max_link_capacity=2]
connection: node_291446383-node_291446371 [max_link_capacity=2]
connection: node_291446383-node_140344602 [max_link_capacity=2]
connection: node_291446383-node_140344628 [max_link_capacity=2]
connection: node_140344628-node_140344639 [max_link_capacity=2]
connection: node_140344628-node_140344618 [max_link_capacity=2]
connection: node_140344628-node_291446383 [max_link_capacity=2]
connection: node_265612258-node_140344618 [max_link_capacity=2]
connection: node_140344639-node_140344628 [max_link_capacity=2]
connection: node_140344639-node_3845746007 [max_link_capacity=5]
connection: node_144800334-node_925768448 [max_link_capacity=2]
connection: node_925768448-node_144800334 [max_link_capacity=2]
connection: node_925768448-node_1289349583 [max_link_capacity=2]
connection: node_925768448-node_925768338 [max_link_capacity=2]
connection: node_151207455-node_1431752273 [max_link_capacity=2]
connection: node_151207455-node_425659612 [max_link_capacity=2]
connection: node_151207455-node_151207889 [max_link_capacity=2]
connection: node_1431752273-node_151207455 [max_link_capacity=2]
connection: node_1431752273-node_1431752272 [max_link_capacity=2]
connection: node_1431752273-node_1431752271 [max_link_capacity=2]
connection: node_425659612-node_151207455 [max_link_capacity=2]
connection: node_425659612-node_1431752270 [max_link_capacity=2]
connection: node_425659612-node_151207889 [max_link_capacity=2]
connection: node_151207889-node_1711224515 [max_link_capacity=2]
connection: node_151207889-node_425659612 [max_link_capacity=2]
connection: node_151207889-node_151207455 [max_link_capacity=2]
connection: node_1711224515-node_1711224515 [max_link_capacity=2]
connection: node_1711224515-node_1711224515 [max_link_capacity=2]
connection: node_1711224515-node_151207889 [max_link_capacity=2]
connection: node_158698693-node_1554351957 [max_link_capacity=2]
connection: node_158703762-node_158703760 [max_link_capacity=2]
connection: node_158703762-node_158703762 [max_link_capacity=2]
connection: node_158703762-node_158703762 [max_link_capacity=2]
connection: node_158707427-node_1554351883 [max_link_capacity=2]
connection: node_158707427-node_1554351923 [max_link_capacity=2]
connection: node_1554351923-node_1554351919 [max_link_capacity=2]
connection: node_1554351923-node_158707427 [max_link_capacity=2]
connection: node_1554351923-node_158707431 [max_link_capacity=2]
connection: node_1554351919-node_158707428 [max_link_capacity=2]
connection: node_1554351919-node_158707432 [max_link_capacity=2]
connection: node_1554351919-node_1554351923 [max_link_capacity=2]
connection: node_1554351919-node_1554351889 [max_link_capacity=2]
connection: node_158707431-node_1554351957 [max_link_capacity=2]
connection: node_158707431-node_1554351923 [max_link_capacity=2]
connection: node_1559022281-node_160324466 [max_link_capacity=2]
connection: node_1559022281-node_1559022282 [max_link_capacity=2]
connection: node_1559022281-node_1559022269 [max_link_capacity=2]
connection: node_1559022255-node_160328051 [max_link_capacity=2]
connection: node_1559022255-node_160324466 [max_link_capacity=2]
connection: node_1559022255-node_1559022269 [max_link_capacity=2]
connection: node_1559022255-node_260806807 [max_link_capacity=2]
connection: node_160328051-node_1559022255 [max_link_capacity=2]
connection: node_160328051-node_1559022230 [max_link_capacity=2]
connection: node_1559022230-node_260659004 [max_link_capacity=2]
connection: node_1559022230-node_1559022221 [max_link_capacity=2]
connection: node_1559022230-node_160328051 [max_link_capacity=2]
connection: node_1295205803-node_1559022272 [max_link_capacity=2]
connection: node_1295205803-node_1559022269 [max_link_capacity=2]
connection: node_1295205803-node_160328072 [max_link_capacity=2]
connection: node_162386300-node_162386375 [max_link_capacity=2]
connection: node_162386300-node_162386309 [max_link_capacity=2]
connection: node_162386300-node_357444270 [max_link_capacity=2]
connection: node_162386375-node_162386300 [max_link_capacity=2]
connection: node_162386309-node_162386300 [max_link_capacity=2]
connection: node_165209670-node_165209662 [max_link_capacity=2]
connection: node_188928900-node_188928896 [max_link_capacity=2]
connection: node_427963447-node_366936348 [max_link_capacity=2]
connection: node_427963447-node_188928896 [max_link_capacity=2]
connection: node_427963447-node_1431752281 [max_link_capacity=2]
connection: node_394866898-node_394867308 [max_link_capacity=10]
connection: node_394866898-node_394866897 [max_link_capacity=2]
connection: node_394866898-node_30650477 [max_link_capacity=2]
connection: node_197722848-node_197737475 [max_link_capacity=2]
connection: node_197737475-node_905204563 [max_link_capacity=2]
connection: node_197737475-node_905204563 [max_link_capacity=2]
connection: node_197737475-node_197722848 [max_link_capacity=2]
connection: node_197737671-node_197737564 [max_link_capacity=2]
connection: node_197743836-node_11150211508 [max_link_capacity=2]
connection: node_203702073-node_354939751 [max_link_capacity=2]
connection: node_203702073-node_203702103 [max_link_capacity=10]
connection: node_354939751-node_354939743 [max_link_capacity=2]
